"Cell","year","quarter","n","0","10","15","20","25","30","35","40","45","50","55","60","65","70","75","80","85","90","95","100","105","110","115","120","125","130","135","140","145","150","155","160","165","170","175","180","185","190","195"
1,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
1,33,1,2,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,2,6,0,0,0,0,0,0,0,0,0,0.08,0.12,0.08,0.16,0,0,0.16,0,0.08,0.04,0,0.08,0,0,0.08,0.08,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0
1,33,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0
1,33,4,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34,1,6,0,0,0,0,0,0,0,0,0.1,0.05,0.2,0,0,0,0.05,0,0.05,0.1,0.05,0,0,0.1,0.05,0.1,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0
1,34,2,6,0,0,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.1,0.0666666666666667,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0,0.0666666666666667,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0.166666666666667,0,0,0.0333333333333333,0.0333333333333333,0.0666666666666667,0,0,0,0,0,0,0,0,0
1,35,1,6,0,0,0,0,0,0,0,0,0,0.04,0,0.08,0.04,0.04,0.04,0.04,0.04,0.12,0.12,0.04,0.04,0.08,0.04,0.04,0,0.04,0.04,0.08,0,0.04,0,0,0,0,0,0,0,0,0
1,35,2,6,0,0,0,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.0666666666666667,0,0,0.133333333333333,0.0666666666666667,0,0.0333333333333333,0.1,0.0666666666666667,0.1,0,0.0333333333333333,0.133333333333333,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0
1,35,3,2,0,0,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,1,6,0,0,0,0,0,0,0,0,0.1,0,0.15,0.05,0,0.05,0,0.05,0.2,0.05,0.15,0.05,0,0.05,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,2,5,0,0,0,0,0,0,0,0,0,0.04,0.12,0.12,0.12,0.04,0.04,0,0,0.08,0.04,0.08,0.04,0.04,0.08,0,0.04,0.08,0,0.04,0,0,0,0,0,0,0,0,0,0,0
1,37,1,2,0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,2,6,0,0,0,0,0,0,0,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0333333333333333,0,0.1,0.0666666666666667,0.1,0.0333333333333333,0,0.133333333333333,0,0.133333333333333,0.0666666666666667,0.0666666666666667,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1,38,2,5,0,0,0,0,0,0,0,0,0.04,0,0.04,0.12,0.16,0.04,0.04,0.04,0.04,0,0.04,0.04,0.08,0.08,0.08,0.04,0,0,0.04,0.08,0,0,0,0,0,0,0,0,0,0,0
1,38,4,3,0,0,0,0,0,0,0,0.1,0.2,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0
1,39,1,5,0,0,0,0,0,0,0,0.04,0.08,0.08,0.08,0.08,0.04,0.08,0.04,0.04,0,0.08,0,0.04,0,0,0,0.08,0.08,0.04,0.08,0,0.04,0,0,0,0,0,0,0,0,0,0
1,39,2,6,0,0,0,0,0,0,0,0.0666666666666667,0,0.133333333333333,0.1,0.166666666666667,0.1,0.133333333333333,0.0666666666666667,0,0.0333333333333333,0.0666666666666667,0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0
1,39,4,3,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0.3,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,1,6,0,0,0,0,0,0,0,0.0333333333333333,0.1,0.0333333333333333,0.0333333333333333,0.133333333333333,0.1,0.0333333333333333,0.0666666666666667,0.1,0,0.0666666666666667,0.0333333333333333,0.0666666666666667,0.133333333333333,0,0,0.0333333333333333,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40,2,5,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0.12,0.12,0.08,0.04,0,0.04,0,0.04,0.04,0.08,0.04,0.04,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
